,url,autor,fecha,titulo,subtitulo,resumen,tags
71,http://elplanetaurbano.com/,No se pudo obtener el autor,2023-03-10,"Shakira, si es cuestión de confesar: ""Me he creído esa fábula de que una mujer definitivamente necesita a un hombre""",No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
72,https://www.pagina12.com.ar/528204-peregrino-transparente-la-nueva-novela-de-juan-cardenas,Por Fernando Bogado,2023-03-05,"""Peregrino transparente"", la nueva novela de Juan Cárdenas",,"El autor colombiano se pregunta sobre los orígenes de su país a través de la historia de un grupo de especialistas que, en el siglo XIX, recorre zonas rurales y selváticas para describirlas. Un inglés, el pintor Henry Price, se fascina con un artista popular, el misterioso Pandiguando, y comienza la intriga. ",[]
73,https://www.pagina12.com.ar/autores/11196-fernando-bogado,No se pudo obtener el autor,No se pudo obtener la fecha,Fernando Bogado,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
74,http://carasycaretas.org.ar/,No se pudo obtener el autor,No se pudo obtener la fecha,Caras y Caretas,31 de diciembre de 1898,No se pudo obtener el resumen,[]
75,https://www.pagina12.com.ar/336994-musica-esencial-melina-sol,No se pudo obtener el autor,2021-04-21,Música Esencial: Melina Sol,Un ciclo donde lo esencial no es invisible a los ojos: la música ,,"['música esencial', 'música esencial']"
76,https://www.pagina12.com.ar/524392-espana-sanciona-ley-de-identidad-de-genero,No se pudo obtener el autor,2023-02-16,España sanciona ley de identidad de género,Permitirá el cambio registral solo con la voluntad libremente expresada,"La mayoría del Congreso español aprobó la norma impulsada por el Ministerio de Igualdad que contempla la despatologización de las personas trans, ya que habilita la realización del trámite en el Registro Civil sin necesidad de hormonación, operación ni presentación de un certificado médico desde los 16 años. Asimismo, prohíbe las terapias de conversión y elimina la obligatoriedad a las parejas de mujeres lesbianas y bisexuales de casarse para poder inscribir a sus hijos como propios.","['España', 'Identidad de Género', 'Ley de identidad de género', 'España', 'Identidad de Género', 'Ley de identidad de género']"
77,https://www.pagina12.com.ar/530462-motley-crue-y-def-leppard-ratificaron-su-status-de-leyendas-,Por Mario Yannoulas,2023-03-10,Mötley Crüe y Def Leppard ratificaron en Parque Sarmiento sus estatus de leyendas ,Las bandas cerraron el segmento sudamericano de su gira mundial,"Ante 25 mil personas, los estadounidenses y los británicos dieron la talla de lo que cimientaron en los años '80, con similitudes y diferencias entre sí.",[]
78,https://www.pagina12.com.ar/530105-proscripciones-y-coincidencias-se-cumplen-67-anos-del-decret,Por Adrián Figueroa Díaz,2023-03-10,Proscripciones y coincidencias: se cumplen 67 años del decreto que prohibió al peronismo,Del decreto de Aramburu al fallo de la causa Vialidad,"Los fundamentos de la sentencia del TOF2 que inhabilita a Cristina Kirchner para ocupar cargos públicos se conocieron justo cuando se cumple un nuevo aniversario del texto que prohibió hasta la sola mención a Juan Domingo Perón, Eva Perón y el peronismo.","['peronismo', 'Cristina Fernández de Kirchner', 'Proscripción', 'peronismo', 'Cristina Fernández de Kirchner', 'Proscripción']"
79,https://www.pagina12.com.ar/529471-igualdad-de-genero-en-latinoamerica-avances-y-desafios-en-la,Por Dominique Galeano,2023-03-07,Igualdad de género en Latinoamérica: avances y desafíos en la región, Los principales hitos de los últimos años ,Un informe de ONU Mujeres destaca los avances en la ampliación de derechos y reconoce la creciente violencia política contras las mujeres latinoamericanas.,"['igualdad de género', 'Feminismo', 'aborto legal', 'Colombia', 'Honduras', 'Newsletter Causas', 'igualdad de género', 'Feminismo', 'aborto legal', 'Colombia', 'Honduras', 'Newsletter Causas']"
80,https://www.pagina12.com.ar/suplementos/soy,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
81,https://www.pagina12.com.ar/suplementos/radar,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
82,https://www.pagina12.com.ar/autores/1856-mempo-giardinelli,No se pudo obtener el autor,No se pudo obtener la fecha,Mempo Giardinelli,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
83,https://www.pagina12.com.ar/530417-rosario-anibal-fernandez-aclaro-que-las-fuerzas-armadas-no-p,No se pudo obtener el autor,2023-03-10,Rosario: Aníbal Fernández aclaró que las Fuerzas Armadas no pueden participar en operativos,"""La ley 24.059, de Seguridad Interior, habla con toda claridad""",,"['Aníbal Fernández', 'Rosario', 'Aníbal Fernández', 'Rosario']"
84,https://elplanetaurbano.com/2023/03/el-regreso-de-un-clasico-puma-reinvento-las-zapatillas-que-eligieron-celebrities-deportistas-y-musicos-en-los-80/,No se pudo obtener el autor,2021-08-10,"El regreso de un clásico: PUMA reinventó las zapatillas que eligieron celebrities, deportistas y músicos en los `80",No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
85,https://www.pagina12.com.ar/530251-el-crimen-de-la-modelo-agostina-jalabert-en-mexico-sera-inve,No se pudo obtener el autor,2023-03-09,El crimen de la modelo Agostina Jalabert en México será investigado como femicidio,La autopsia dice que fue torturada,"Así se lo confirmó el fiscal general del Estado de Quintana Roo, Óscar Montes de Oca, a la abogada de la familia de la víctima. Intervendrá en la investigación la Mesa Especial de Feminicidios y Violencia de Género de Cancún.","['México', 'femicidio', 'México', 'femicidio']"
86,https://www.pagina12.com.ar/528325-la-voz-de-la-madre-de-silvia-arazi,No se pudo obtener el autor,2023-03-05,"""La voz de la madre"" de Silvia Arazi",,"Esta novela con influencias de Marguerite Duras no es solamente la reconstrucción que una hija hace de la vida de su madre muerta, sino también de sí misma, de su infancia y de su propia identidad. Y piensa sobre los mandatos, la familia y, a fin de cuentas, la propia escritura.  ",[]
87,https://www.pagina12.com.ar/secciones/el-mundo,No se pudo obtener el autor,No se pudo obtener la fecha,El mundo,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
88,https://www.pagina12.com.ar/suplementos/rosario12,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
89,https://www.pagina12.com.ar/secciones/buenos-aires12,No se pudo obtener el autor,No se pudo obtener la fecha,Buenos Aires12,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
90,https://www.pagina12.com.ar/autores/22584-carlos-heller,No se pudo obtener el autor,No se pudo obtener la fecha,Carlos Heller,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
91,https://www.pagina12.com.ar/530072-wado-de-pedro-repudio-los-fundamentos-del-fallo-contra-crist,No se pudo obtener el autor,2023-03-09,“Wado” De Pedro repudió los fundamentos del fallo contra Cristina: “Entramos en una etapa de proscripción”  , “Es otro día de persecución”  ,"En diálogo con Víctor Hugo Morales, el ministro del Interior afirmó que hay sectores del Poder Judicial que buscan influir en los resultados electorales. ""El país entró en una etapa de proscripción"", indicó. Además, justificó su visita a la muestra Expoagro, que le valió críticas desde el kirchnerismo. ","['Eduardo Wado de Pedro', 'Eduardo Wado de Pedro']"
92,https://www.pagina12.com.ar/autores/863-juan-jose-panno,No se pudo obtener el autor,No se pudo obtener la fecha,Juan José Panno,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
93,https://www.pagina12.com.ar/530415-carlos-tevez-se-candidatea-para-dirigir-la-sub-20,No se pudo obtener el autor,2023-03-10,Carlos Tevez se candidatea para dirigir la Sub 20,El exjugador de Boca y exDT de Central admitió que le gustaría trabajar con los seleccionados juveniles,,"['Carlos Tevez', 'Selección Sub 20', 'Carlos Tevez', 'Selección Sub 20']"
94,https://www.pagina12.com.ar/530192-alumnos-y-docentes-portenos-descompensados-por-el-calor,No se pudo obtener el autor,2023-03-10,Alumnos y docentes porteños descompensados por el calor,"En el Colegio 7, Juan Martín de Pueyrredón, en San Telmo",Las botellas de agua anunciadas por la ministra Acuña llegaron este jueves a algunas escuelas: la cantidad fue mucho menor a la población de alumnos y con el agua a temperatura ambiente.,"['ola de calor', 'Escuelas porteñas', 'Soledad Acuña', 'ola de calor', 'Escuelas porteñas', 'Soledad Acuña']"
95,https://www.pagina12.com.ar/529864-tras-los-pasos-del-che-como-cruzar-los-andes-pero-en-bicicle,Por Juan Ignacio Provéndola,2023-03-08,Tras los pasos del Che: cómo cruzar Los Andes (pero en bicicleta),Verano caliente #34 | La ruta elegida por Guevara y Granado en su célebre viaje en moto,"Un viaje de 64 kilómetros desde Puerto Pañuelo, a orillas del Nahuel Huapi, hasta quedar de cara al volcán Osorno, en Chile.","['Cordillera de los Andes', 'Che Guevara', 'Cordillera de los Andes', 'Che Guevara']"
96,https://www.pagina12.com.ar/opinion,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
97,https://www.pagina12.com.ar/527929-meg-baird-la-heroina-silenciosa-del-folk,Por Claudio Pombinho,2023-03-05,"Meg Baird, la heroína silenciosa del folk","Acaba de editarse su nuevo disco, el brillante ""Furling""","Hace dos décadas que esta artista de Filadelfia viene tejiendo una obra que evoca la tradición sin dejar de sumergirse en lo experimental. Surgida de la movida acid folk de comienzos de siglo --Devendra Banhart, Joanna Newsom-- es el secreto mejor guardado de esa camada. ","['folk', 'cantautoras', 'folk', 'cantautoras']"
98,https://www.pagina12.com.ar/530468-liga-profesional-san-lorenzo-buscara-una-victoria-ante-gimna,No se pudo obtener el autor,2023-03-10,Liga Profesional: San Lorenzo buscará una victoria ante Gimnasia para seguir en la punta,"Además, este sábado se juegan Defensa y Justicia-Talleres, Belgrano-Lanús y Central Córdoba (SdE)-Tigre",,"['Liga Profesional 2023', 'Liga Profesional 2023']"
99,https://www.pagina12.com.ar/530474-bocha-batista-reemplaza-a-pekerman-en-la-seleccion-de-venezu,No se pudo obtener el autor,2023-03-10,Bocha Batista reemplaza a Pekerman en la selección de Venezuela,El exDT de la Sub 20 de Argentina formaba parte del cuerpo técnico del renunciante,,"['Selección de Venezuela', 'Fernando Batista', 'José Pekerman', 'Selección de Venezuela', 'Fernando Batista', 'José Pekerman']"
100,https://www.pagina12.com.ar/autores/275201-juan-carlos-ramirez-figueroa,No se pudo obtener el autor,No se pudo obtener la fecha,Juan Carlos Ramírez Figueroa,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
101,https://www.pagina12.com.ar/suplementos/cash,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
102,https://www.pagina12.com.ar/autores/1245-washington-uranga,No se pudo obtener el autor,No se pudo obtener la fecha,Washington Uranga,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
103,https://www.pagina12.com.ar/529980-danubio-cuando-la-cultura-y-la-politica-se-chocan,Por Horacio Bernades,2023-03-10,"""Danubio"": cuando la cultura y la política se chocan",Opera prima de la realizadora Agustina Pérez Rial,"Con una trama digna de un film de espionaje, el ¿falso? documental se sitúa en la Argentina de la dictadura militar de Onganía, en el mundo de la Guerra Fría, con Mar del Plata convertida en un punto dentro de ese mapa. ","['Cine', 'Cine']"
104,https://www.pagina12.com.ar/530265-costanera-sur-luz-verde-para-que-irsa-construya-sus-torres-s,Por Santiago Brunetto,2023-03-10,Costanera Sur: luz verde para que IRSA construya sus torres sobre la costa,La Cámara revocó el fallo que había frenado el megaproyecto a pedido de las organizaciones vecinales,El superemprendimiento inmobiliario incluye torres de hasta 145 metros que se erigirán en el terreno costero de 72 hectáreas. Los jueces ahora no consideraron las advertencias por los posibles daños ambientales.,"['Costanera Sur', 'Grupo IRSA', 'Costa urbana', 'Costanera Sur', 'Grupo IRSA', 'Costa urbana']"
105,https://www.pagina12.com.ar/530380-dolar-blue-y-dolar-hoy-la-cotizacion-de-este-viernes-10-de-m,No se pudo obtener el autor,2023-03-10,"🔴 En vivo. Dólar blue y dólar hoy: la cotización de este viernes 10 de marzo, minuto a minuto  ",A cuánto cotiza para la compra y venta  ,Los operaciones del dólar blue y el dólar oficial y los datos de los diferentes mercados financieros y la economía. Seguí minuto a minuto las cotizaciones de hoy.,"['Dólar blue', 'Dólar', 'Dólar blue', 'Dólar']"
106,https://www.pagina12.com.ar/530286-la-estacion-espacial-internacional-cambio-su-trayectoria-par,No se pudo obtener el autor,2023-03-09,La Estación Espacial Internacional cambió su trayectoria para evitar chocar con un satélite argentino,"NASA confirmó la ""maniobra de evasión predeterminada""","La EEI comunicó el encendido de sus propulsores para elevar su órbita y así no colisionar con el nanosatélite comercial. Qué es el Ñusat-17, operado por la empresa argentina Satellogic, y qué función cumple en el espacio.","['espacio', 'NASA', 'Estación Espacial Internacional', 'espacio', 'NASA', 'Estación Espacial Internacional']"
107,https://www.pagina12.com.ar/autores/262589-jose-luis-lanao,No se pudo obtener el autor,No se pudo obtener la fecha,José Luis Lanao,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
108,https://www.pagina12.com.ar/530406-el-kirchnerismo-le-respondio-a-anibal-fernandez-por-negar-la,No se pudo obtener el autor,2023-03-10,El kirchnerismo le respondió a Aníbal Fernández por negar la proscripción a Cristina Kirchner,"""Son mezquindades internas""","Por AM750, la ministra de Gobierno bonaerense, Cristina Álvarez Rodríguez, y la presidenta del Instituto Cultural de la Provincia, Florencia Saintout, salieron al cruce del ministro de Seguridad.","['Aníbal Fernández', 'Cristina Kirchner', 'Aníbal Fernández', 'Cristina Kirchner']"
109,https://www.pagina12.com.ar/autores/890-mario-yannoulas,No se pudo obtener el autor,No se pudo obtener la fecha,Mario Yannoulas,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
110,https://www.pagina12.com.ar/suplementos/radar-libros,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
111,https://www.pagina12.com.ar/530147-boric-apura-un-cambio-de-gabinete-tras-el-rechazo-a-la-refor,Por Juan Carlos Ramírez Figueroa,2023-03-10,Boric apura un cambio de gabinete tras el rechazo a la reforma tributaria,Revés para el gobierno chileno,"La Cámara de Diputados rechazó la idea de legislar una reforma que permitiría financiar el programa de gobierno progresista trasandino, incluyendo un nuevo sistema de pensiones. El presidente dijo de forma contundente: “No es al gobierno a quien golpean o le propinan una derrota, sino a millones de chilenos y chilenas que llevan años esperando un país más justo”.","['Chile', 'Gabriel Boric', 'reforma tributaria', 'Chile', 'Gabriel Boric', 'reforma tributaria']"
112,https://www.pagina12.com.ar/526659-la-familia-de-malcom-x-demanda-a-la-cia-el-fbi-y-la-policia-,No se pudo obtener el autor,2023-02-25,"La familia de Malcolm X demanda a la CIA, el FBI y la policía de Nueva York por su asesinato",,"Ilyasah Shabazz, hija de Malcolm X, dio a conocer una demanda en contra de la policía de Nueva York, el FBI y la CIA. El anuncio se dio en el 58° aniversario del asesinato del activista afroestadounidense.",[]
113,https://www.pagina12.com.ar/autores/353108-estefania-santoro,No se pudo obtener el autor,No se pudo obtener la fecha, Estefanía Santoro,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
114,https://www.pagina12.com.ar/526326-daniel-reyes-esto-de-la-murga-siempre-lo-tuvimos-en-nuestra-,Por Federico Pita,2023-02-24,"Daniel Reyes: ""Esto de la murga siempre lo tuvimos en nuestra piel""","Murga, cosa de negrxs","La murga porteña, como género, resultó de la amalgama de baile y música tanto europea como afroargentina. Los Reyes del Movimiento, una de las murgas tradicionales de Buenos Aires, se destacan por tener la influencia afroporteña bien marcada. El director y maestro murguero Daniel “Pantera” Reyes, nos explica que muchos de los murgueros con los que se inició eran afroargentinos, cuya escuela de baile era nada menos que los bailes de carnaval del Shimmy Club, lugar de encuentro de la comunidad afroporteña durante casi todo el siglo XX (eventos también conocidos como La Casa Suiza, por el nombre del salón donde se realizaban). Dice, también, que lleva la murga en la piel, que pasó su infancia en el Barrio Mitre jugando a la murga y aprendiendo, casi sin darse cuenta, de los grandes maestros. Hoy Daniel es el director de Los Reyes del Movimiento, y se hace un espacio en su agitada agenda de carnaval para sentarse con Negrx y enseñarnos sobre este maravilloso arte popular, del pueblo y para el pueblo, del estigma y los prejuicios que han recaído y todavía recaen sobre la murga y los murgueros, de cómo resistió la murga durante la última dictadura, de los desafíos que enfrentan hoy en día y por qué, para Los Reyes del Movimiento, el bombo y la libertad lo son todo. ","['carnaval porteño', 'Afroargentinos', 'racismo', 'Murgas', 'carnaval porteño', 'Afroargentinos', 'racismo', 'Murgas']"
115,https://www.pagina12.com.ar/529442-juan-de-dios-filiberto-10-tangos,No se pudo obtener el autor,2023-03-08,Juan de Dios Filiberto: 10 tangos,,,"['tango', 'tango argentino', 'tango', 'tango argentino']"
116,https://www.pagina12.com.ar/530099-entrevista-a-la-musica-y-escritora-trans-lola-bhajan,No se pudo obtener el autor,2023-03-10,Entrevista a la música y escritora trans Lola Bhajan ,"En su libro ""Lola cruda"", aborda la sexualidad adolescente, entre la sordidez y el asombro","Además de propulsora del canto con caja en el circuito queer de Buenos Aires, Lola Bhajan es una escritora trans que pasó del Fotolog al Blog y del Blog a la industria editorial, contando sus travesías sexuales, como vehículo para tratar muchos otros temas. En su primer libro, Lola cruda, aborda la sexualidad adolescente, entre la sordidez y el asombro, con relatos de pibxs que crecen y se transforman. Con sus palabras atraviesa las redes y las transforma en un manifiesto.",[]
117,https://www.pagina12.com.ar/530176-vuelve-la-francachela-de-aristipo-una-fiesta-de-los-libros,Por Silvina Friera,2023-03-10,"Vuelve La Francachela de Aristipo, una fiesta de los libros",El sábado a las 19 en Scalabrini Ortiz 605,"El encuentro para comer, beber, ver libros y bailar es organizado cada tres meses en la librería de usados Aristipo.",[]
118,https://www.pagina12.com.ar/530308-canje-fantasma-del-default-y-elecciones,Por Raúl Dellatorre,2023-03-10,Canje de deuda en pesos: se aleja el fantasma del default y se acercan las elecciones,"Economía despejó pagos por 4,33 billones ","El nivel de aceptación, entre 61,5 y 64%, fue evaluado como ""exitoso"" por el equipo económico, que considera que ""se despeja la incertidumbre sobre los vencimientos de deuda de los próximos meses""","['Canje de deuda', 'Sergio Massa', 'Canje de deuda', 'Sergio Massa']"
119,https://750.am/,No se pudo obtener el autor,No se pudo obtener la fecha,AM 750 | Una señal,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
120,https://www.pagina12.com.ar/secciones/la-rioja12,No se pudo obtener el autor,No se pudo obtener la fecha,La Rioja12,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
121,https://www.pagina12.com.ar/529443-teofilo-ibanez-una-voz-inolvidable,No se pudo obtener el autor,2023-03-10,Teófilo Ibañez: una voz inolvidable,,,[]
122,https://www.pagina12.com.ar/485637-argentina-1985-el-cine-clasico-como-vehiculo-politico,Por Juan Pablo Cinelli,2023-03-10,"""Argentina, 1985"", el cine clásico como vehículo político",Notable film de Santiago Mitre,"Desde su estreno, el jueves 29 de septiembre de 2022, la película recibió varios premios internacionales y es una de las nominadas en la terna Mejor Película Internacional en los Premios Oscar 2023. Esto dijo Página 12 sobre Argentina, 1985 a pocos días de su debut en salas.","['Argentina, 1985', 'Santiago Mitre', 'Ricardo Darín', 'Peter Lanzani', 'Premios Oscar 2023', 'Argentina, 1985', 'Santiago Mitre', 'Ricardo Darín', 'Peter Lanzani', 'Premios Oscar 2023']"
123,https://www.pagina12.com.ar/suplementos/libero,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
124,https://www.pagina12.com.ar/529749-empresario-acusado-de-abuso-se-nego-a-declarar,No se pudo obtener el autor,2023-03-08,Empresario acusado de abuso se negó a declarar,A 2 años y 3 meses de la denuncia ,Sergio Coria fue denunciado en 2020 por una empleada de su local y desde entonces la causa es demorada. ,"['Catamarca', 'Abuso sexual', 'Catamarca', 'Abuso sexual']"
125,https://www.pagina12.com.ar/529636-reveladas-la-muestra-de-fotografias-blanco-y-negro-de-marisa,No se pudo obtener el autor,2023-03-10,"""Reveladas"", la muestra de fotografías blanco y negro de Marisa Bonzón",ARTE,"El trabajo de una flâneuse que descubre en los cuerpos femeninos y feminizados una manera de conquistar y de habitar el espacio público puede verse en esta gran muestra pensada para celebrar el 8M. Imágenes callejeras y espontáneas reunidas durante diez años por la artista, para repensar la cambiante y dinámica categoría “mujeres”. ","['Fotografía', 'Marisa Bonzón', 'Fotografía', 'Marisa Bonzón']"
126,https://www.pagina12.com.ar/530257-los-alacranes-que-aparecieron-en-el-lenguitas-son-venenosos,Por María Daniela Yaccar,2023-03-10,Los alacranes que aparecieron en el Lengüitas son venenosos,El Instituto Malbrán se lo confirmó a Página/12,"El experto Adolfo de Roodt dijo que una picazón de esos ejemplares puede generar ""un envenenamiento grave"". Las clases continúan con normalidad.","['Lengüitas', 'Alacrán', 'Lengüitas', 'Alacrán']"
127,https://www.pagina12.com.ar/530039-quintela-define-las-principales-candidaturas-del-fdt-pj,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
128,https://www.pagina12.com.ar/secciones/economia,No se pudo obtener el autor,No se pudo obtener la fecha,Economía,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
129,https://www.pagina12.com.ar/530223-ademas-de-vino-de-la-costa-en-berisso-hay-cerveza-artesanal,Por Gastón Garriga,2023-03-09,"Además de vino de la costa, en Berisso, hay cerveza artesanal","Gabriel Montenegro, presidente de la Asociación de Cerveceros","El representante de los productores anticipa detalles de la próxima ""Copa Tres Ciudades"". Cómo es el trabajo asociativo entre los pequeños fabricantes que forman parte del sector. ","['Cerveza artesanal', 'Berisso', 'provincia de buenos aires', 'Cerveza artesanal', 'Berisso', 'provincia de buenos aires']"
130,https://www.pagina12.com.ar/530217-el-candombe-te-pega-en-el-pecho-y-tambien-te-pone-piel-de-ga,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
131,https://www.pagina12.com.ar/530191-el-periplo-solista-de-emi-brancciari-y-mas-shows-para-la-sem,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
132,https://www.pagina12.com.ar/530327-vialidad-1-616-paginas-que-no-muestran-ni-una-sola-prueba-di,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
133,https://www.pagina12.com.ar/530276-brasil-las-joyas-de-contrabando-eran-para-la-esposa-de-jair-,No se pudo obtener el autor,2023-03-10,Brasil: las joyas de contrabando eran para la esposa de Jair Bolsonaro,La confesión del exministro de Minas y Energía Bento Albuquerque,"""Todo esto es para la primera dama"", dijo el entonces ministro en 2021 al explicar a los fiscales aduaneros por qué intentó pasar sin declarar las joyas recibidas en Arabia Saudita.","['Brasil', 'Jair Bolsonaro', 'Arabia Saudita', 'Brasil', 'Jair Bolsonaro', 'Arabia Saudita']"
134,https://www.pagina12.com.ar/secciones/publico,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
135,https://www.pagina12.com.ar/529692-8-m-en-que-momento-feminista-estamos,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
136,https://www.pagina12.com.ar/autores/892-marta-dillon,No se pudo obtener el autor,No se pudo obtener la fecha,Marta Dillon,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
137,https://www.pagina12.com.ar/autores/1999-yumber-vera-rojas,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
138,https://www.pagina12.com.ar/529060-alberto-y-el-canal-de-nunca-acabar,Por Mempo Giardinelli,2023-03-06,Alberto y el canal de nunca acabar,,,"['Canal de Magdalena', 'Canal de Magdalena']"
139,https://www.pagina12.com.ar/528154-soci-s-de-pagina-12-presento-ciclo-charlas-julian-varsavsky-,No se pudo obtener el autor,2023-03-02,[email protected] de Página/12 presentó: Ciclo charlas | Julián Varsavsky: Uber vs. Didi,Reviví la charla completa   ,François Jullien y el concepto de eficacia en las cosmovisiones china y occidental. Tao y tecno-capitalismo neoconfuciano ,[]
140,https://www.pagina12.com.ar/humor/rep/530323,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
141,https://www.pagina12.com.ar/autores/87263-demian-paredes,No se pudo obtener el autor,No se pudo obtener la fecha,Demian Paredes,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
142,https://www.pagina12.com.ar/pirulo/530361,No se pudo obtener el autor,No se pudo obtener la fecha,Pirulo de tapa,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
143,https://www.pagina12.com.ar/529880-padro-pascal-un-hermoso-traidor,No se pudo obtener el autor,2023-03-10,"Padro Pascal, un hermoso traidor",Perfil del actor chileno del momento,"En su ambigüedad -en clave de galán con sensibilidad- reside parte del encanto de Pedro Pascal, el actor chileno del momento. En la ficción encara una y otra vez papeles de héroe de armas tomar. Pero de este lado de la ficción, Pascal resulta, para el modelo de tipo duro, un hermoso traidor.",[]
144,https://www.pagina12.com.ar/530363-un-paso-adelante-y-dos-atras,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
145,https://www.pagina12.com.ar/529115-la-guerra-rusia-ucrania-minuto-a-minuto,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
146,https://www.pagina12.com.ar/528303-el-capitalismo-de-la-ley-del-99-por-ciento-para-el-1-por-cie,No se pudo obtener el autor,2023-03-05,"El capitalismo de la ley del ""99 por ciento para el 1 por ciento""",La oposición de Juntos por el Cambio profundiza su sesgo contrario al interés de las mayorías,La postura adoptada por la coalición liderada por Mauricio Macri en torno a los  proyectos para crear universidades en el Interior y en el debate por la  moratoria previsional desnuda su visión sobre la precariedad social.,"['Juntos por el cambio', 'moratoria previsional', 'Capitalismo', 'Universidades Nacionales', 'Juntos por el cambio', 'moratoria previsional', 'Capitalismo', 'Universidades Nacionales']"
147,https://www.pagina12.com.ar/529286-santiago-korovsky-hay-que-saber-donde-pararse-para-hacer-hum,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
148,https://www.pagina12.com.ar/530299-macri-se-suma-al-eje-de-passaglia-y-santilli,No se pudo obtener el autor,2023-03-09,Macri se suma al eje de Passaglia y Santilli,El ex presidente eligió a Kicillof como enemigo del PRO en campaña ,"El líder de Juntos por el Cambio instaló a IOMA, la obra social de los estatales bonaerenses, como otra de las corporaciones a combatir en su cruzada privatista. ","['Mauricio Macri', 'Axel Kicillof', 'Manuel Passaglia', 'Diego Santilli', 'Mauricio Macri', 'Axel Kicillof', 'Manuel Passaglia', 'Diego Santilli']"
149,https://www.pagina12.com.ar/530464-premios-oscar-2023-cuales-son-las-peliculas-que-compiten-con,No se pudo obtener el autor,2023-03-10,"Premios Oscar 2023: cuáles son las películas que compiten con Argentina,1985",Se acerca la premiación,"Todo en Todas Partes al Mismo Tiempo, Los Fabelman, y Sin Novedad en el Frente son las candidatas a ganar el premio a la mejor película.","['Premios Oscar 2023', 'Argentina, 1985', 'Premios Oscar 2023', 'Argentina, 1985']"
150,https://www.pagina12.com.ar/530304-un-acuerdo-que-fortalece-a-astilleros-rio-santiago,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
